groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWonPercentage,wasFouled,dispossessed,accurateFinalThirdPasses,bigChancesCreated,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,dribbledPast,bigChancesMissed,hitWoodwork,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,season,league,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Tkl,TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Chall_Tkl,Chall_Att,Chall_Tkl%,Chall_Lost,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Mn/MP,Min%,Compl,Subs,unSub,Team_Succ_PPM,Team_Succ_onG,Team_Succ_onGA,Team_Succ_+/-,Team_Succ_+/-90,Team_Succ_On-Off,Team_Succ_onxG,Team_Succ_onxGA,Team_Succ_xG+/-,Team_Succ_xG+/-90,Team_Succ_On-Off.1,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Aerial_Won,Aerial_Lost,Aerial_Won%,Gen. Role,Role,xGoalsAdded,xGoalsAdded_p90,DAVIES,DAVIES_Box Activity,DAVIES_Shooting,DAVIES_Final Ball,DAVIES_Dribbles and Carries,DAVIES_Buildup Passing,DAVIES_Defense,DAVIES_p90,DAVIES_Box Activity_p90,DAVIES_Shooting_p90,DAVIES_Final Ball_p90,DAVIES_Dribbles and Carries_p90,DAVIES_Buildup Passing_p90,DAVIES_Defense_p90,team_elo,team_rank,DAVIES_next_season
54,51.92,21.05,34,20,107,5,13,1,50.0,2,100.0,11,8,1,0,0,0,jonathan david,lille,2023-2024,fraligue ,CAN,FW,24,2000.0,18,15,1327,14.7,6,1,7,5,1,1,2,0,7.0,6.2,2.1,8.3,31.0,41.0,107.0,0.41,0.07,0.47,0.34,0.41,0.47,0.14,0.62,0.42,0.56,38.0,20,52.6,2.58,1.36,0.13,0.25,14.1,0.0,0.16,-1.0,-1.2,286.0,352.0,81.3,3838.0,787.0,168.0,196.0,85.7,95.0,114.0,83.3,4.0,6.0,66.7,1.5,-1.1,13.0,24.0,17.0,1.0,352.0,336.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,286.0,2.0,13.0,34.0,2.31,26.0,0.0,2.0,3.0,3.0,0.0,2.0,0.14,0.0,0.0,0.0,1.0,1.0,0.0,10.0,8.0,1.0,6.0,3.0,4.0,15.0,26.7,11.0,8.0,0.0,8.0,5.0,15.0,0.0,0.0,472.0,0.0,25.0,237.0,214.0,60.0,471.0,21.0,10.0,47.6,8.0,38.1,392.0,2113.0,874.0,31.0,23.0,15.0,24.0,20.0,377.0,107.0,74,81.9,7.0,3,0,1.72,21.0,13.0,8.0,0.54,-0.07,23.5,13.1,10.4,0.7,1.37,0.0,11,34.0,5.0,2.0,1.0,0.0,0.0,43.0,8.0,30.0,21.1,Finisher,Progressive Forward,4.01195343214165,0.27209932847984,1.75899699305969,0.150855586319353,0.981081862208358,0.235349478318409,0.0669821751224558,0.0941012566293697,0.000932346839411,0.0321387087026005,-0.0083915027887554,0.0337345866917389,0.0110498630102306,0.0036216050995799,0.0101933044158325,-0.0056061258619165,1727.46179199,35.0,0.42639009178405524
35,64.81,68.42,10,1,30,0,1,0,0.0,35,46.67,6,2,0,0,1,0,leny yoro,lille,2023-2024,fraligue ,FRA,DF,18,2005.0,17,16,1408,15.6,2,0,2,2,0,0,3,0,1.0,1.0,0.0,1.0,2.0,39.0,1.0,0.13,0.0,0.13,0.13,0.13,0.06,0.0,0.06,0.06,0.06,10.0,6,60.0,0.64,0.38,0.2,0.33,10.1,0.0,0.1,1.0,1.0,965.0,1057.0,91.3,17286.0,5037.0,359.0,376.0,95.5,512.0,540.0,94.8,68.0,108.0,63.0,0.1,0.0,1.0,25.0,0.0,0.0,1057.0,1002.0,54.0,30.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,965.0,1.0,4.0,9.0,0.58,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,21.0,16.0,16.0,3.0,2.0,11.0,17.0,64.7,6.0,9.0,4.0,5.0,24.0,45.0,54.0,1.0,1193.0,126.0,580.0,601.0,21.0,11.0,1193.0,6.0,5.0,83.3,1.0,16.7,929.0,4409.0,2328.0,2.0,4.0,0.0,9.0,1.0,864.0,1.0,83,86.9,15.0,1,1,1.76,22.0,12.0,10.0,0.64,0.64,20.4,15.9,4.5,0.29,-1.29,0.0,11,10.0,0.0,1.0,0.0,1.0,1.0,73.0,25.0,12.0,67.6,Central Def,Progressive Central Defender,2.1114954914467,0.134967751583951,0.858660178490902,0.113141689739514,0.372156699378026,-0.0215443849754631,0.0,0.0908179949928222,0.400671565100677,0.0,0.0033065935456421,0.0017242457715182,-0.00309470356637,-0.0015770454986884,-0.0076038530842446,0.0042720447053057,1727.46179199,35.0,0.40871178579119904
67,59.82,75.76,19,10,125,2,7,6,35.29,14,38.89,13,0,0,0,0,0,ismaily,lille,2023-2024,fraligue ,BRA,DF,34,1990.0,15,14,1274,14.2,0,1,1,0,0,0,0,0,0.1,0.1,0.9,1.0,49.0,60.0,74.0,0.0,0.07,0.07,0.0,0.07,0.01,0.07,0.07,0.01,0.07,3.0,1,33.3,0.21,0.07,0.0,0.0,18.6,0.0,0.03,-0.1,-0.1,643.0,768.0,83.7,9599.0,3203.0,366.0,414.0,88.4,245.0,283.0,86.6,21.0,44.0,47.7,1.1,0.1,7.0,38.0,16.0,6.0,768.0,645.0,123.0,14.0,0.0,1.0,17.0,109.0,0.0,0.0,0.0,0.0,643.0,0.0,11.0,16.0,1.13,13.0,0.0,0.0,0.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,17.0,11.0,8.0,18.0,31.0,58.1,13.0,18.0,3.0,15.0,16.0,52.0,37.0,0.0,936.0,45.0,236.0,468.0,243.0,22.0,936.0,30.0,12.0,40.0,16.0,53.3,621.0,3794.0,1993.0,49.0,39.0,8.0,21.0,10.0,578.0,74.0,85,78.6,13.0,1,2,1.47,19.0,14.0,5.0,0.35,-0.95,18.9,12.4,6.5,0.46,0.03,0.0,7,19.0,2.0,17.0,0.0,0.0,0.0,68.0,25.0,8.0,75.8,Wide Def,Aggressive Wide Defender,2.10632221676286,0.148798272769747,0.71690376196355,0.138284287459407,-0.112002224205682,0.0430887699509262,0.25979340371513,0.175868832487205,0.353750546656641,0.0072146071753312,0.0032522651646021,-0.0131456807864577,-0.003200989088407,0.0153940353138736,0.0001767729437464,0.0100585193922158,1727.46179199,35.0,0.428785701527601
41,54.67,50.0,9,10,66,0,2,0,0.0,36,66.67,10,0,0,0,0,0,nabil bentaleb,lille,2023-2024,fraligue ,ALG,MF,29,1994.0,11,9,759,8.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,2.0,51.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,2.0,1,50.0,0.24,0.12,0.0,0.0,26.5,0.0,0.04,-0.1,-0.1,423.0,500.0,84.6,7506.0,2298.0,193.0,227.0,85.0,171.0,187.0,91.4,49.0,67.0,73.1,0.2,-0.2,2.0,45.0,2.0,0.0,500.0,479.0,20.0,19.0,2.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,423.0,1.0,5.0,7.0,0.83,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,15.0,11.0,2.0,10.0,20.0,50.0,10.0,12.0,3.0,9.0,15.0,43.0,12.0,0.0,600.0,24.0,156.0,400.0,50.0,1.0,600.0,7.0,4.0,57.1,2.0,28.6,441.0,1823.0,606.0,2.0,10.0,0.0,13.0,10.0,409.0,6.0,69,46.9,7.0,2,0,1.82,10.0,4.0,6.0,0.71,0.29,11.7,9.5,2.2,0.26,-0.36,0.0,12,9.0,0.0,2.0,0.0,0.0,0.0,66.0,5.0,5.0,50.0,Deep Midfielder,Defensive Deep Midfielder,1.06272738149482,0.126015104525078,-0.695609373126048,-0.0879990920196223,-0.256758230130051,-0.0487629134365334,-0.11483233649267,-0.185954284290246,0.0,-0.0344765299726335,-0.0079116886390428,-0.0158903343947821,-0.0056061875207526,-0.0142873308626222,0.0011061387223721,0.0126664731822893,1727.46179199,35.0,0.3729756956813768
33,41.25,18.75,7,15,98,2,14,4,40.0,8,61.54,8,4,2,0,0,0,yusuf yazici,lille,2023-2024,fraligue ,TUR,"MF,FW",26,1997.0,16,11,889,9.9,3,1,4,3,0,0,5,0,3.9,3.9,1.2,5.1,20.0,36.0,49.0,0.3,0.1,0.4,0.3,0.4,0.39,0.12,0.51,0.39,0.51,27.0,9,33.3,2.73,0.91,0.11,0.33,17.2,6.0,0.14,-0.9,-0.9,231.0,307.0,75.2,3355.0,860.0,135.0,168.0,80.4,62.0,83.0,74.7,17.0,26.0,65.4,2.2,-0.2,14.0,24.0,8.0,0.0,307.0,287.0,19.0,5.0,1.0,1.0,10.0,0.0,6.0,1.0,4.0,0.0,231.0,1.0,9.0,31.0,3.13,21.0,5.0,1.0,3.0,0.0,1.0,4.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,6.0,5.0,4.0,3.0,11.0,27.3,8.0,9.0,1.0,8.0,3.0,18.0,4.0,0.0,407.0,6.0,51.0,182.0,179.0,44.0,407.0,21.0,11.0,52.4,10.0,47.6,309.0,1767.0,894.0,20.0,14.0,3.0,20.0,15.0,288.0,49.0,56,54.9,2.0,5,0,1.69,14.0,9.0,5.0,0.51,-0.11,12.7,11.1,1.5,0.16,-0.66,0.0,14,7.0,3.0,10.0,0.0,0.0,0.0,43.0,3.0,13.0,18.8,Dribbler,Direct Dribbler,2.94163274366633,0.297803089909978,1.00365511068067,0.163426885179299,0.779397489181058,0.113227560073722,-0.0082578404548503,0.0815461662114535,0.041885379668391,0.0661916569163118,0.0012333640715146,0.058492647723116,0.0082856061324777,-0.0004890387839824,0.0106329449829868,0.0013088089813756,1727.46179199,35.0,0.4878307984714048
26,40.0,43.75,7,11,64,1,11,6,22.22,5,55.56,12,3,0,0,0,0,ivan cavaleiro,lille,2023-2024,fraligue ,POR,FW,30,1993.0,12,9,732,8.1,1,1,2,1,0,0,1,0,1.3,1.3,1.0,2.3,18.0,21.0,73.0,0.12,0.12,0.25,0.12,0.25,0.16,0.13,0.28,0.16,0.28,11.0,3,27.3,1.35,0.37,0.09,0.33,13.4,0.0,0.12,-0.3,-0.3,193.0,260.0,74.2,2722.0,698.0,125.0,144.0,86.8,51.0,72.0,70.8,9.0,24.0,37.5,1.6,0.0,11.0,5.0,9.0,2.0,260.0,246.0,14.0,4.0,0.0,1.0,27.0,0.0,10.0,5.0,0.0,0.0,193.0,0.0,5.0,16.0,1.96,11.0,2.0,1.0,1.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,4.0,3.0,6.0,18.0,33.3,12.0,8.0,2.0,6.0,5.0,14.0,5.0,0.0,340.0,6.0,39.0,153.0,150.0,28.0,340.0,18.0,10.0,55.6,8.0,44.4,265.0,1436.0,505.0,18.0,13.0,5.0,25.0,11.0,252.0,73.0,61,45.2,0.0,3,1,1.83,14.0,2.0,12.0,1.48,1.68,11.0,5.9,5.1,0.63,0.32,0.0,9,7.0,2.0,27.0,0.0,0.0,0.0,30.0,14.0,18.0,43.8,Dribbler,Wide Dribbler,1.27328002332717,0.156550822540226,-0.664697609658494,-0.0377138965798381,-0.267458176249374,0.0093778463702656,-0.0477182445829691,-0.139785233915547,-0.013829375522625,-0.0750606104534395,-0.0114865306055998,-0.0353903944655086,0.004430482291993,-0.0030741346001617,-0.0153685643706564,-0.0008987925123293,1727.46179199,35.0,0.45848762305490703
21,46.67,25.0,8,6,44,1,4,3,15.79,8,44.44,3,0,0,0,0,0,gabriel gudmundsson,lille,2023-2024,fraligue ,SWE,"DF,FW",24,1999.0,11,7,613,6.8,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.7,14.0,21.0,35.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,6.0,2,33.3,0.88,0.29,0.0,0.0,19.7,0.0,0.03,-0.2,-0.2,252.0,319.0,79.0,4037.0,1032.0,121.0,143.0,84.6,106.0,131.0,80.9,17.0,26.0,65.4,0.8,-0.6,4.0,14.0,6.0,3.0,319.0,271.0,48.0,5.0,0.0,0.0,19.0,43.0,0.0,0.0,0.0,0.0,252.0,0.0,13.0,6.0,0.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,8.0,0.0,8.0,11.0,72.7,3.0,6.0,2.0,4.0,6.0,17.0,13.0,0.0,382.0,18.0,104.0,180.0,105.0,12.0,382.0,11.0,2.0,18.2,8.0,72.7,268.0,1557.0,632.0,14.0,7.0,4.0,8.0,6.0,237.0,35.0,56,37.8,5.0,4,7,1.73,10.0,4.0,6.0,0.88,0.52,10.4,7.4,3.0,0.43,-0.04,0.0,7,8.0,2.0,19.0,0.0,0.0,0.0,39.0,2.0,6.0,25.0,Wide Def,Aggressive Wide Defender,0.761726210521054,0.111835822099339,-0.627692244278258,0.012571298859946,-0.0283806726677083,-0.020510578641692,-0.0711623003403789,-0.184005143619873,-0.194324993768477,-0.0297478434950766,0.0058629085110211,0.0055014405847974,0.005277816997005,-0.0073703385815834,-0.0277362614805774,-0.0059630937614974,1727.46179199,35.0,0.357224843827358
15,37.5,33.33,6,3,56,1,7,0,0.0,3,50.0,9,0,0,0,0,0,hakon arnar haraldsson,lille,2023-2024,fraligue ,ISL,"FW,MF",20,2003.0,12,4,389,4.3,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,10.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.19,0.21,0.02,0.21,1.0,1,100.0,0.23,0.23,0.0,0.0,16.4,0.0,0.11,-0.1,-0.1,160.0,204.0,78.4,2241.0,471.0,85.0,108.0,78.7,57.0,70.0,81.4,6.0,9.0,66.7,0.8,-0.8,7.0,16.0,3.0,0.0,204.0,198.0,6.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,160.0,0.0,7.0,10.0,2.31,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,10.0,10.0,9.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,236.0,4.0,27.0,125.0,85.0,10.0,236.0,15.0,6.0,40.0,8.0,53.3,205.0,1040.0,472.0,10.0,9.0,3.0,9.0,3.0,193.0,24.0,32,24.0,0.0,8,5,1.75,1.0,6.0,-5.0,-1.16,-2.25,4.5,5.0,-0.4,-0.1,-0.74,0.0,5,6.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,2.0,33.3,Creator,Two Way Creator,0.494119670882106,0.11432074647658,-1.00079047107622,-0.150855586319353,-0.364115544056522,0.00511777944099,-0.056231507775938,-0.11185870350279,-0.0936837076278912,-0.0400568839661741,-0.0007904056230862,-0.0378058886532184,0.0225383258540399,-0.0015944030994743,-0.0213125669702398,-0.0020971997307451,1727.46179199,35.0,0.36146669482837135
41,48.24,75.0,19,17,182,5,29,11,23.4,17,53.13,7,0,1,0,0,0,florian sotoca,lens,2023-2024,fraligue ,FRA,"MF,FW",33,1990.0,16,15,1289,14.3,3,5,8,1,2,2,2,1,3.2,1.6,2.9,4.5,27.0,70.0,131.0,0.21,0.35,0.56,0.07,0.42,0.22,0.2,0.42,0.11,0.31,28.0,6,21.4,1.96,0.42,0.04,0.17,16.4,0.0,0.06,-0.2,-0.6,500.0,692.0,72.3,7455.0,2192.0,256.0,312.0,82.1,176.0,235.0,74.9,27.0,58.0,46.6,2.4,2.1,29.0,40.0,29.0,9.0,692.0,650.0,38.0,4.0,7.0,6.0,47.0,27.0,1.0,0.0,0.0,0.0,500.0,4.0,18.0,53.0,3.7,45.0,0.0,4.0,2.0,2.0,0.0,7.0,0.49,6.0,0.0,1.0,0.0,0.0,0.0,13.0,7.0,4.0,8.0,1.0,7.0,14.0,50.0,7.0,14.0,1.0,13.0,5.0,18.0,20.0,0.0,824.0,21.0,82.0,379.0,371.0,60.0,822.0,20.0,9.0,45.0,8.0,40.0,642.0,3344.0,1373.0,27.0,38.0,5.0,19.0,17.0,638.0,131.0,81,79.6,8.0,1,0,1.38,14.0,19.0,-5.0,-0.35,-2.25,19.6,18.2,1.4,0.1,-0.11,0.0,12,19.0,10.0,47.0,0.0,0.0,0.0,53.0,33.0,11.0,75.0,Creator,Wide Creator,2.53671523659444,0.177117433121411,0.22684607674433,0.339425069218543,-0.0010320344608089,0.148783876135715,-0.0243426198272397,-0.168328553591825,0.169225656131778,-0.0312465552410724,0.0184579327177635,-0.0196130985821,-0.0020171185584036,-0.004819448799962,-0.0148095938778095,0.0037542675284788,1755.8104248,29.0,0.45004756058112516
44,59.46,33.33,14,4,169,4,19,11,25.0,10,34.48,11,1,1,0,0,1,ruben aguilar,lens,2023-2024,fraligue ,FRA,DF,30,1993.0,12,12,1039,11.5,0,3,3,0,0,0,0,0,0.6,0.6,2.5,3.0,24.0,70.0,109.0,0.0,0.26,0.26,0.0,0.26,0.05,0.22,0.26,0.05,0.26,7.0,2,28.6,0.61,0.17,0.0,0.0,18.1,0.0,0.08,-0.6,-0.6,557.0,684.0,81.4,8032.0,3127.0,331.0,356.0,93.0,196.0,242.0,81.0,18.0,46.0,39.1,3.2,0.5,18.0,37.0,28.0,9.0,684.0,573.0,109.0,11.0,2.0,1.0,44.0,98.0,0.0,0.0,0.0,0.0,557.0,2.0,18.0,31.0,2.69,28.0,0.0,1.0,2.0,0.0,0.0,4.0,0.35,4.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,13.0,9.0,2.0,11.0,22.0,50.0,11.0,14.0,0.0,14.0,14.0,38.0,16.0,0.0,808.0,20.0,143.0,350.0,323.0,23.0,808.0,15.0,6.0,40.0,7.0,46.7,551.0,2839.0,1252.0,24.0,18.0,1.0,19.0,4.0,512.0,109.0,87,64.1,10.0,0,1,2.0,17.0,7.0,10.0,0.87,2.11,20.0,15.2,4.8,0.42,0.83,0.0,8,14.0,2.0,44.0,0.0,0.0,0.0,53.0,8.0,16.0,33.3,Wide Def,Aggressive Wide Defender,2.25984331767004,0.195751586708666,0.870424862870728,0.150855586319353,0.096385566578915,0.490007220655539,0.0195397234648239,0.26759302528197,-0.0120764053297976,0.0541679211142499,0.0087602560981122,0.0062413489973354,0.0392489391502044,0.0,0.0133498528574149,-0.0081121602245752,1755.8104248,29.0,0.4639067008185071
44,64.71,61.76,25,4,102,0,5,0,0.0,50,62.5,8,3,0,0,1,0,kevin danso,lens,2023-2024,fraligue ,AUT,DF,25,1998.0,16,16,1440,16.0,0,0,0,0,0,0,3,0,1.0,1.0,0.3,1.3,19.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,8.0,2,25.0,0.5,0.12,0.0,0.0,12.0,0.0,0.12,-1.0,-1.0,796.0,896.0,88.8,14369.0,5742.0,337.0,361.0,93.4,362.0,400.0,90.5,79.0,109.0,72.5,0.4,-0.3,5.0,78.0,2.0,0.0,896.0,827.0,69.0,41.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,796.0,0.0,4.0,18.0,1.13,14.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,7.0,0.0,10.0,18.0,55.6,8.0,26.0,16.0,10.0,13.0,25.0,65.0,1.0,1048.0,143.0,419.0,586.0,50.0,11.0,1048.0,9.0,7.0,77.8,0.0,0.0,735.0,4645.0,2578.0,19.0,16.0,0.0,13.0,4.0,642.0,2.0,90,88.9,16.0,0,0,1.44,18.0,17.0,1.0,0.06,-0.44,23.7,19.8,3.8,0.24,1.07,0.0,12,25.0,1.0,2.0,0.0,0.0,0.0,113.0,21.0,13.0,61.8,Central Def,Reactive Central Defender,3.33469491025492,0.208418431890933,1.17713381527715,0.0251425977198921,0.185900693633017,0.0236514585207368,0.253499278283201,0.764162170383673,0.0793869495394843,0.0321034753804235,-0.0003012391278198,0.0062259128700904,0.0005097300825031,0.0152916004993449,0.0347038780093178,-0.0126984875877831,1755.8104248,29.0,0.4198279460957033
55,50.93,65.22,10,6,176,1,13,2,28.57,49,56.98,15,1,0,0,1,0,facundo medina,lens,2023-2024,fraligue ,ARG,DF,24,1999.0,16,15,1367,15.2,1,1,2,1,0,0,6,0,0.6,0.6,0.8,1.4,25.0,120.0,8.0,0.07,0.07,0.13,0.07,0.13,0.04,0.05,0.09,0.04,0.09,10.0,6,60.0,0.66,0.4,0.1,0.17,17.5,0.0,0.06,0.4,0.4,956.0,1080.0,88.5,16739.0,6407.0,395.0,426.0,92.7,449.0,479.0,93.7,81.0,125.0,64.8,1.3,0.2,13.0,112.0,17.0,2.0,1080.0,1024.0,53.0,43.0,4.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,956.0,3.0,13.0,31.0,2.04,27.0,0.0,0.0,3.0,0.0,1.0,4.0,0.26,3.0,0.0,0.0,1.0,0.0,0.0,35.0,21.0,11.0,20.0,4.0,25.0,40.0,62.5,15.0,27.0,9.0,18.0,13.0,48.0,28.0,1.0,1213.0,95.0,385.0,723.0,120.0,10.0,1213.0,17.0,10.0,58.8,7.0,41.2,949.0,5571.0,3018.0,25.0,23.0,3.0,15.0,6.0,849.0,8.0,85,84.4,15.0,1,0,1.44,19.0,18.0,1.0,0.07,-0.29,22.2,21.3,0.9,0.06,-0.39,0.0,26,10.0,0.0,7.0,0.0,0.0,0.0,125.0,15.0,8.0,65.2,Deep Midfielder,Playmaking Deep Midfielder,3.70284388339516,0.243786356624407,1.94450712877429,0.0251425977198921,0.0826446875292899,0.136702924772402,0.29679296446028,1.22247521243027,0.182051258619074,0.0832947221266957,-0.0011257149562623,0.0026379614929642,0.0043683074413299,0.0198248650325673,0.0648191946248906,-0.0026762910486988,1755.8104248,29.0,0.4748025554378585
38,42.7,40.0,4,5,131,3,19,11,19.3,15,41.67,24,2,0,0,0,0,przemyslaw frankowski,lens,2023-2024,fraligue ,POL,DF,28,1995.0,15,12,1063,11.8,2,1,3,1,1,2,2,0,2.2,0.6,1.6,2.3,30.0,61.0,101.0,0.17,0.08,0.25,0.08,0.17,0.19,0.14,0.32,0.05,0.19,14.0,3,21.4,1.19,0.25,0.07,0.33,22.7,1.0,0.04,-0.2,0.4,465.0,620.0,75.0,7767.0,2478.0,222.0,266.0,83.5,192.0,244.0,78.7,35.0,65.0,53.8,2.1,-0.6,19.0,37.0,23.0,8.0,620.0,522.0,95.0,3.0,2.0,3.0,57.0,89.0,3.0,0.0,2.0,0.0,465.0,3.0,18.0,31.0,2.62,29.0,2.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,12.0,12.0,5.0,13.0,37.0,35.1,24.0,14.0,2.0,12.0,8.0,37.0,20.0,0.0,750.0,27.0,141.0,299.0,312.0,24.0,748.0,15.0,5.0,33.3,10.0,66.7,504.0,2956.0,1242.0,30.0,26.0,3.0,22.0,5.0,473.0,101.0,71,65.6,7.0,3,2,1.33,12.0,9.0,3.0,0.25,0.42,18.1,15.9,2.2,0.18,0.18,0.0,12,4.0,0.0,57.0,0.0,0.0,0.0,51.0,8.0,12.0,40.0,Wide Def,Aggressive Wide Defender,1.98050276610449,0.167681325446288,0.591084311305174,0.163426885179299,0.196600639752341,0.216556577843865,0.059752646079337,0.0337006821380181,0.0629267344123893,0.0260976598518719,0.0092591438130993,0.0141550761166622,0.0147654970743103,0.0032114785040863,-0.0072721478731478,-0.0027010720188966,1755.8104248,29.0,0.45231983022857947
38,50.67,46.67,14,3,159,0,4,2,22.22,41,54.67,10,0,0,0,0,0,jonathan gradit,lens,2023-2024,fraligue ,FRA,DF,31,1992.0,15,15,1259,14.0,1,0,1,1,0,0,6,1,0.1,0.1,0.1,0.2,11.0,108.0,1.0,0.07,0.0,0.07,0.07,0.07,0.01,0.01,0.02,0.01,0.02,1.0,1,100.0,0.07,0.07,1.0,1.0,5.1,0.0,0.12,0.9,0.9,716.0,827.0,86.6,13088.0,5422.0,276.0,305.0,90.5,363.0,402.0,90.3,59.0,94.0,62.8,0.4,-0.1,4.0,105.0,3.0,2.0,827.0,804.0,21.0,21.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,716.0,2.0,5.0,17.0,1.22,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,11.0,9.0,2.0,12.0,22.0,54.5,10.0,14.0,6.0,8.0,22.0,44.0,31.0,0.0,940.0,51.0,266.0,590.0,92.0,3.0,940.0,5.0,3.0,60.0,1.0,20.0,721.0,3930.0,2199.0,11.0,37.0,0.0,7.0,3.0,647.0,1.0,84,77.7,13.0,0,0,1.47,18.0,13.0,5.0,0.36,1.11,21.4,16.2,5.2,0.37,1.13,0.0,23,14.0,0.0,9.0,0.0,1.0,0.0,80.0,20.0,24.0,45.5,Deep Midfielder,Playmaking Deep Midfielder,2.79951579605397,0.200124242767957,1.0411790414331,-0.0628564942997302,-0.268001778705841,-0.0350024116865198,0.143757837376735,1.14175401763213,0.12283038787325,0.0396326082702454,-0.0067063670581948,-0.0201024911209105,-0.0066191844129419,0.0104589716352002,0.0701102886300636,-0.0029550089428758,1755.8104248,29.0,0.4186378406239547
